Tesisat;T1;T2;T3;RI;RC;;;;;;;;;
23611911;"2641,559 ";"2219,089 ";"2553,934 ";"0,000 ";"0,000 ";;;;;;;;;
23619145;"2514,348 ";"1639,148 ";"2021,155 ";"0,000 ";"0,000 ";;;;;;;;;
23621894;"9806,513 ";"5767,834 ";"6815,131 ";"0,000 ";"0,000 ";;;;;;;;;
23804337;"5828,575 ";"3056,874 ";"3416,484 ";"0,000 ";"0,000 ";;;;;;;;;
23289758;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23235332;"6429,309 ";"3507,642 ";"3115,637 ";"0,000 ";"0,000 ";;;;;;;;;
700693992;"4779,982 ";"1841,570 ";"2470,859 ";"0,000 ";"0,000 ";;;;;;;;;
23288672;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23665269;"2339,075 ";"1068,846 ";"1694,176 ";"0,000 ";"0,000 ";;;;;;;;;
23654372;"9030,043 ";"5597,191 ";"5796,198 ";"0,000 ";"0,000 ";;;;;;;;;
23202304;"10887,512 ";"6156,744 ";"7788,190 ";"0,000 ";"0,000 ";;;;;;;;;
700465158;"52,080 ";"63,291 ";"89,239 ";"0,000 ";"0,000 ";;;;;;;;;
23662533;"4521,015 ";"2965,628 ";"3721,402 ";"0,000 ";"0,000 ";;;;;;;;;
700029290;"115,715 ";"52,560 ";"87,287 ";"0,000 ";"0,000 ";;;;;;;;;
23090924;"16504,573 ";"12357,045 ";"5888,168 ";"0,000 ";"0,000 ";;;;;;;;;
23290533;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23652079;"938,805 ";"512,642 ";"737,288 ";"0,000 ";"0,000 ";;;;;;;;;
700231931;"12,081 ";"1,599 ";"0,863 ";"0,000 ";"0,000 ";;;;;;;;;
24386286;"2094,508 ";"1146,607 ";"1242,972 ";"0,000 ";"0,000 ";;;;;;;;;
700454521;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23613468;"4680,730 ";"2689,473 ";"3524,448 ";"0,000 ";"0,000 ";;;;;;;;;
23292024;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23204543;"4244,365 ";"2740,940 ";"2392,649 ";"0,000 ";"0,000 ";;;;;;;;;
23667681;"8635,710 ";"4040,200 ";"4160,233 ";"0,000 ";"0,000 ";;;;;;;;;
23606285;"11322,254 ";"4769,863 ";"1661,198 ";"0,000 ";"0,000 ";;;;;;;;;
23215262;"9381,772 ";"3852,235 ";"2298,017 ";"0,000 ";"0,000 ";;;;;;;;;
700191136;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23220428;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700276540;"3025,703 ";"1892,102 ";"1643,529 ";"0,000 ";"0,000 ";;;;;;;;;
23207528;"326,836 ";"159,115 ";"221,293 ";"0,000 ";"0,000 ";;;;;;;;;
23676122;"2963,559 ";"2735,526 ";"1800,945 ";"0,000 ";"0,000 ";;;;;;;;;
23234501;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700736543;"485,059 ";"302,443 ";"343,149 ";"0,000 ";"0,000 ";;;;;;;;;
700776251;"1224,509 ";"549,837 ";"978,622 ";"1589,085 ";"271,761 ";;;;;;;;;
700684762;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23619474;"317,138 ";"146,469 ";"276,030 ";"0,000 ";"0,000 ";;;;;;;;;
700346644;"6534,369 ";"4144,240 ";"8694,605 ";"0,000 ";"0,000 ";;;;;;;;;
23205165;"5987,184 ";"4807,497 ";"7086,211 ";"0,000 ";"0,000 ";;;;;;;;;
23676477;"4279,972 ";"3046,697 ";"2277,468 ";"0,000 ";"0,000 ";;;;;;;;;
23230163;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23849701;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23605648;"2950,889 ";"2182,890 ";"3420,717 ";"0,000 ";"0,000 ";;;;;;;;;
22827761;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22811548;"1558,000 ";"862,000 ";"889,000 ";"0,000 ";"0,000 ";;;;;;;;;
23209855;"2298,744 ";"1739,209 ";"1773,022 ";"0,000 ";"0,000 ";;;;;;;;;
23209769;"529,588 ";"284,530 ";"329,427 ";"0,000 ";"0,000 ";;;;;;;;;
23292576;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23292693;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23676226;"4969,596 ";"3715,784 ";"3336,583 ";"0,000 ";"0,000 ";;;;;;;;;
23200069;"2039,629 ";"1367,902 ";"2105,477 ";"0,000 ";"0,000 ";;;;;;;;;
23608589;"5157,583 ";"3476,220 ";"3967,741 ";"0,000 ";"0,000 ";;;;;;;;;
23840201;"3696,394 ";"2541,189 ";"2390,277 ";"0,000 ";"0,000 ";;;;;;;;;
23841883;"6013,986 ";"3476,308 ";"5665,759 ";"0,000 ";"0,000 ";;;;;;;;;
23225840;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23290375;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23605684;"15339,040 ";"6994,262 ";"4224,628 ";"0,000 ";"0,000 ";;;;;;;;;
23852992;"5070,756 ";"3944,411 ";"3373,553 ";"0,000 ";"0,000 ";;;;;;;;;
700504175;"1291,783 ";"1052,720 ";"1180,683 ";"0,000 ";"0,000 ";;;;;;;;;
23614519;"1554,308 ";"1277,134 ";"1393,763 ";"0,000 ";"0,000 ";;;;;;;;;
23619644;"28,486 ";"15,131 ";"16,219 ";"0,000 ";"0,000 ";;;;;;;;;
23288763;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23652427;"7012,017 ";"5284,162 ";"6543,747 ";"0,000 ";"0,000 ";;;;;;;;;
23233203;"5280,306 ";"3358,126 ";"3652,201 ";"0,000 ";"0,000 ";;;;;;;;;
23618720;"5515,759 ";"2766,292 ";"4226,459 ";"0,000 ";"0,000 ";;;;;;;;;
23820462;"11556,626 ";"8851,402 ";"5168,247 ";"0,000 ";"0,000 ";;;;;;;;;
23624084;"11069,166 ";"1591,877 ";"1122,542 ";"0,000 ";"0,000 ";;;;;;;;;
23852458;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23205851;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23208113;"12645,091 ";"7229,129 ";"7241,995 ";"0,000 ";"0,000 ";;;;;;;;;
23645305;"7081,163 ";"2275,651 ";"2810,999 ";"0,000 ";"0,000 ";;;;;;;;;
23227238;"4027,323 ";"555,722 ";"443,442 ";"0,000 ";"0,000 ";;;;;;;;;
23223305;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23800478;"12846,241 ";"8329,447 ";"8746,808 ";"0,000 ";"0,000 ";;;;;;;;;
24386103;"3919,221 ";"2199,351 ";"2410,372 ";"0,000 ";"0,000 ";;;;;;;;;
23635626;"12569,091 ";"8150,894 ";"7914,558 ";"0,000 ";"0,000 ";;;;;;;;;
23230124;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23814441;"5289,638 ";"3261,924 ";"2859,386 ";"0,000 ";"0,000 ";;;;;;;;;
23818830;"2016,216 ";"1284,356 ";"1186,230 ";"0,000 ";"0,000 ";;;;;;;;;
24386108;"1448,115 ";"848,957 ";"980,779 ";"0,000 ";"0,000 ";;;;;;;;;
700442733;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23834278;"5863,439 ";"3605,328 ";"3037,023 ";"0,000 ";"0,000 ";;;;;;;;;
23975941;"258,932 ";"169,704 ";"180,001 ";"0,000 ";"0,000 ";;;;;;;;;
23610552;"10960,690 ";"7306,337 ";"6936,056 ";"0,000 ";"0,000 ";;;;;;;;;
23226379;"1946,528 ";"1729,590 ";"3815,207 ";"0,000 ";"0,000 ";;;;;;;;;
23653881;"8005,325 ";"5664,603 ";"5145,775 ";"0,000 ";"0,000 ";;;;;;;;;
700110765;"519,258 ";"202,781 ";"616,529 ";"0,000 ";"0,000 ";;;;;;;;;
24386088;"1264,438 ";"654,660 ";"911,772 ";"0,000 ";"0,000 ";;;;;;;;;
23212238;"4944,185 ";"2667,220 ";"2571,048 ";"0,000 ";"0,000 ";;;;;;;;;
23211205;"829,745 ";"527,943 ";"1148,103 ";"0,000 ";"0,000 ";;;;;;;;;
700757407;"636,256 ";"280,972 ";"357,752 ";"0,000 ";"0,000 ";;;;;;;;;
23614018;"6003,396 ";"3550,179 ";"4292,088 ";"0,000 ";"0,000 ";;;;;;;;;
23659838;"11184,390 ";"2088,541 ";"2032,793 ";"0,000 ";"0,000 ";;;;;;;;;
23235128;"778,839 ";"440,304 ";"838,836 ";"0,000 ";"0,000 ";;;;;;;;;
24214785;"6070,223 ";"4382,657 ";"6279,253 ";"2596,792 ";"10012,523 ";;;;;;;;;
23851306;"10083,390 ";"6193,087 ";"6132,609 ";"0,000 ";"0,000 ";;;;;;;;;
23672022;"7098,860 ";"4804,656 ";"4657,955 ";"0,000 ";"0,000 ";;;;;;;;;
23637274;"15606,598 ";"4173,062 ";"983,081 ";"0,000 ";"0,000 ";;;;;;;;;
23288031;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23813168;"15343,085 ";"9515,292 ";"6038,566 ";"0,000 ";"0,000 ";;;;;;;;;
23627296;"3651,827 ";"2130,118 ";"2226,225 ";"0,000 ";"0,000 ";;;;;;;;;
23605666;"7,547 ";"0,520 ";"0,059 ";"0,000 ";"0,000 ";;;;;;;;;
23842105;"4195,039 ";"2924,551 ";"5409,298 ";"0,000 ";"0,000 ";;;;;;;;;
700095859;"1149,894 ";"803,406 ";"953,024 ";"0,000 ";"0,000 ";;;;;;;;;
700605590;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23618510;"4665,015 ";"2863,677 ";"3160,927 ";"0,000 ";"0,000 ";;;;;;;;;
23203121;"2102,353 ";"1097,136 ";"818,604 ";"0,000 ";"0,000 ";;;;;;;;;
23622167;"4269,343 ";"2430,986 ";"2926,765 ";"0,000 ";"0,000 ";;;;;;;;;
23815176;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23231891;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23233605;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23192106;"5103,766 ";"3641,671 ";"3482,770 ";"0,000 ";"0,000 ";;;;;;;;;
23608523;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23206554;"26703,196 ";"15544,197 ";"25517,557 ";"0,000 ";"0,000 ";;;;;;;;;
23676391;"1171,895 ";"806,836 ";"783,753 ";"0,000 ";"0,000 ";;;;;;;;;
700300594;"6415,900 ";"1362,726 ";"1209,362 ";"0,000 ";"0,000 ";;;;;;;;;
23198927;"4396,000 ";"2954,000 ";"2791,000 ";"0,000 ";"0,000 ";;;;;;;;;
23237542;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
22009009;"8143,374 ";"5740,544 ";"4912,585 ";"0,000 ";"0,000 ";;;;;;;;;
22007472;"7866,158 ";"5725,008 ";"4493,364 ";"0,000 ";"0,000 ";;;;;;;;;
23292615;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700556691;"160,629 ";"74,143 ";"126,850 ";"0,000 ";"0,000 ";;;;;;;;;
700736608;"212,054 ";"155,115 ";"209,390 ";"0,000 ";"0,000 ";;;;;;;;;
23614817;"516,935 ";"108,779 ";"130,704 ";"0,000 ";"0,000 ";;;;;;;;;
23609111;"32,666 ";"15,119 ";"23,085 ";"0,000 ";"0,000 ";;;;;;;;;
22003123;"4275,230 ";"2694,229 ";"2671,476 ";"0,000 ";"0,000 ";;;;;;;;;
700100830;"209,418 ";"89,790 ";"147,856 ";"0,000 ";"0,000 ";;;;;;;;;
23227999;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23976527;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23825713;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700359208;"1208,719 ";"598,582 ";"816,728 ";"0,000 ";"0,000 ";;;;;;;;;
23616906;"9625,421 ";"6602,197 ";"5604,994 ";"0,000 ";"0,000 ";;;;;;;;;
23097174;"4697,512 ";"2333,184 ";"2816,719 ";"0,000 ";"0,000 ";;;;;;;;;
22014165;"11976,806 ";"6914,577 ";"9068,899 ";"0,000 ";"0,000 ";;;;;;;;;
23217125;"6424,705 ";"3633,276 ";"3035,857 ";"0,000 ";"0,000 ";;;;;;;;;
23821541;"10141,066 ";"5177,432 ";"5064,318 ";"0,000 ";"0,000 ";;;;;;;;;
23900377;"1069,367 ";"398,055 ";"85,106 ";"0,000 ";"0,000 ";;;;;;;;;
23603960;"3227,366 ";"1599,174 ";"197,958 ";"0,000 ";"0,000 ";;;;;;;;;
700372348;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23206196;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
24208724;"3556,148 ";"1780,008 ";"900,885 ";"1017,638 ";"0,144 ";;;;;;;;;
700781660;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23706018;"8723,573 ";"5218,781 ";"5586,643 ";"0,000 ";"0,000 ";;;;;;;;;
23222515;"344,637 ";"179,087 ";"250,054 ";"0,000 ";"0,000 ";;;;;;;;;
23232245;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23231852;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700459581;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700130911;"2874,431 ";"1922,079 ";"1754,172 ";"0,000 ";"0,000 ";;;;;;;;;
23100809;"117,152 ";"91,430 ";"61,671 ";"0,000 ";"0,000 ";;;;;;;;;
700743607;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23100589;"347,013 ";"185,312 ";"135,177 ";"0,000 ";"0,000 ";;;;;;;;;
23860911;"297,749 ";"148,041 ";"273,213 ";"0,000 ";"0,000 ";;;;;;;;;
23218871;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23850097;"1683,093 ";"788,479 ";"941,166 ";"0,000 ";"0,000 ";;;;;;;;;
23217788;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23621610;"4818,045 ";"2978,266 ";"2425,680 ";"0,000 ";"0,000 ";;;;;;;;;
700522300;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23622536;"2175,454 ";"1544,427 ";"1293,703 ";"0,000 ";"0,000 ";;;;;;;;;
700332922;"2762,296 ";"2065,624 ";"2094,394 ";"0,000 ";"0,000 ";;;;;;;;;
23239001;"4454,707 ";"3502,227 ";"2425,729 ";"0,000 ";"0,000 ";;;;;;;;;
23102461;"29,005 ";"38,686 ";"22,377 ";"0,000 ";"0,000 ";;;;;;;;;
23659103;"5987,843 ";"4201,116 ";"4777,701 ";"0,000 ";"0,000 ";;;;;;;;;
23611301;"3824,474 ";"1860,897 ";"1944,469 ";"0,000 ";"0,000 ";;;;;;;;;
700736347;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23620865;"778,022 ";"518,646 ";"514,103 ";"0,000 ";"0,000 ";;;;;;;;;
23604852;"3109,044 ";"1414,379 ";"2543,824 ";"0,000 ";"0,000 ";;;;;;;;;
23842245;"6018,380 ";"3481,771 ";"3072,821 ";"0,000 ";"0,000 ";;;;;;;;;
23636576;"2167,814 ";"1377,274 ";"350,474 ";"0,000 ";"0,000 ";;;;;;;;;
23654933;"24713,834 ";"4741,329 ";"2722,757 ";"0,000 ";"0,000 ";;;;;;;;;
23660354;"6218,249 ";"3947,004 ";"3296,093 ";"0,000 ";"0,000 ";;;;;;;;;
23604325;"2730,135 ";"1850,490 ";"2655,047 ";"0,000 ";"0,000 ";;;;;;;;;
23228550;"4961,419 ";"3434,384 ";"3334,721 ";"0,000 ";"0,000 ";;;;;;;;;
23621737;"937,270 ";"568,716 ";"506,640 ";"0,000 ";"0,000 ";;;;;;;;;
23676687;"5274,887 ";"2843,804 ";"3580,613 ";"0,000 ";"0,000 ";;;;;;;;;
23209571;"2930,747 ";"1989,164 ";"1259,400 ";"0,000 ";"0,000 ";;;;;;;;;
23679530;"338,407 ";"158,035 ";"216,794 ";"0,000 ";"0,000 ";;;;;;;;;
23613549;"7684,368 ";"4773,068 ";"4232,405 ";"0,000 ";"0,000 ";;;;;;;;;
700731155;"721,502 ";"552,630 ";"395,575 ";"0,000 ";"0,000 ";;;;;;;;;
23205038;"3637,521 ";"2326,497 ";"2328,435 ";"0,000 ";"0,000 ";;;;;;;;;
23649098;"5432,270 ";"3464,820 ";"4892,990 ";"0,000 ";"0,000 ";;;;;;;;;
700032227;"47,455 ";"4,386 ";"0,144 ";"0,000 ";"0,000 ";;;;;;;;;
23619730;"552,654 ";"262,006 ";"438,014 ";"0,000 ";"0,000 ";;;;;;;;;
23104574;"4294,850 ";"3888,559 ";"4478,441 ";"0,000 ";"0,000 ";;;;;;;;;
23603746;"1486,588 ";"664,543 ";"924,456 ";"0,000 ";"0,000 ";;;;;;;;;
700200557;"7377,458 ";"2261,650 ";"744,478 ";"0,000 ";"0,000 ";;;;;;;;;
23608773;"19062,861 ";"4995,826 ";"2876,156 ";"0,000 ";"0,000 ";;;;;;;;;
23203867;"11352,357 ";"7603,811 ";"5687,575 ";"0,000 ";"0,000 ";;;;;;;;;
23229122;"12141,153 ";"6563,351 ";"9009,610 ";"0,000 ";"0,000 ";;;;;;;;;
700384901;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23850785;"17291,378 ";"9872,280 ";"9005,054 ";"0,000 ";"0,000 ";;;;;;;;;
23848607;"2823,214 ";"1488,166 ";"1595,161 ";"0,000 ";"0,000 ";;;;;;;;;
23610345;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23218009;"1987,336 ";"1022,076 ";"1520,539 ";"0,000 ";"0,000 ";;;;;;;;;
23228757;"6969,598 ";"4635,446 ";"4025,805 ";"0,000 ";"0,000 ";;;;;;;;;
23290002;"490,935 ";"209,578 ";"358,562 ";"0,000 ";"0,000 ";;;;;;;;;
23097124;"2325,494 ";"2307,842 ";"2620,835 ";"0,000 ";"0,000 ";;;;;;;;;
23216161;"3853,374 ";"2137,498 ";"2708,645 ";"0,000 ";"0,000 ";;;;;;;;;
700004009;"2156,944 ";"991,778 ";"1549,421 ";"0,000 ";"0,000 ";;;;;;;;;
23213852;"255,644 ";"487,324 ";"1685,212 ";"0,000 ";"0,000 ";;;;;;;;;
23292606;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23825383;"14785,228 ";"8259,846 ";"11961,200 ";"0,000 ";"0,000 ";;;;;;;;;
23141329;"1169,481 ";"524,539 ";"309,128 ";"0,000 ";"0,000 ";;;;;;;;;
23617956;"5193,707 ";"2458,652 ";"3104,450 ";"0,000 ";"0,000 ";;;;;;;;;
700516156;"862,773 ";"424,009 ";"547,751 ";"0,000 ";"0,000 ";;;;;;;;;
22814598;"106,811 ";"165,750 ";"164,370 ";"0,000 ";"0,000 ";;;;;;;;;
23613543;"11127,640 ";"6290,499 ";"5582,275 ";"0,000 ";"0,000 ";;;;;;;;;
700380678;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700636690;"1492,516 ";"1130,081 ";"1112,965 ";"0,000 ";"0,000 ";;;;;;;;;
23618600;"17792,987 ";"1635,796 ";"2348,921 ";"0,000 ";"0,000 ";;;;;;;;;
23610550;"8626,740 ";"5809,659 ";"7206,928 ";"0,000 ";"0,000 ";;;;;;;;;
23861403;"10653,924 ";"7093,124 ";"5345,360 ";"0,000 ";"0,000 ";;;;;;;;;
22011044;"1909,545 ";"2112,861 ";"1822,259 ";"0,000 ";"0,000 ";;;;;;;;;
23715953;"814,724 ";"24,565 ";"18,613 ";"0,000 ";"0,000 ";;;;;;;;;
23611912;"10940,100 ";"6593,811 ";"8956,710 ";"0,000 ";"0,000 ";;;;;;;;;
23207563;"778,247 ";"336,342 ";"469,560 ";"0,000 ";"0,000 ";;;;;;;;;
23615404;"7043,017 ";"5367,184 ";"3407,694 ";"0,000 ";"0,000 ";;;;;;;;;
23233158;"4082,309 ";"2550,857 ";"3337,947 ";"0,000 ";"0,000 ";;;;;;;;;
23648892;"6270,970 ";"3957,936 ";"3877,835 ";"0,000 ";"0,000 ";;;;;;;;;
23900817;"4081,586 ";"2527,320 ";"3153,285 ";"0,000 ";"0,000 ";;;;;;;;;
23624871;"10908,402 ";"875,647 ";"521,447 ";"0,000 ";"0,000 ";;;;;;;;;
24387673;"5628,372 ";"2957,124 ";"3046,397 ";"0,000 ";"0,000 ";;;;;;;;;
23824843;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23202192;"477,812 ";"304,749 ";"237,886 ";"0,000 ";"0,000 ";;;;;;;;;
23210168;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23201854;"530,302 ";"281,483 ";"216,283 ";"0,000 ";"0,000 ";;;;;;;;;
23643267;"1606,423 ";"957,036 ";"1066,946 ";"0,000 ";"0,000 ";;;;;;;;;
23665996;"8108,967 ";"4180,154 ";"3989,363 ";"0,000 ";"0,000 ";;;;;;;;;
23852286;"12763,700 ";"1746,975 ";"1964,926 ";"0,000 ";"0,000 ";;;;;;;;;
23205850;"2712,679 ";"2760,295 ";"3034,237 ";"0,000 ";"0,000 ";;;;;;;;;
700143517;"4225,225 ";"1905,195 ";"3141,719 ";"0,000 ";"0,000 ";;;;;;;;;
23208407;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23201290;"1195,399 ";"583,506 ";"868,869 ";"0,000 ";"0,000 ";;;;;;;;;
23206238;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23849148;"12429,719 ";"6929,827 ";"8116,917 ";"0,000 ";"0,000 ";;;;;;;;;
23605726;"4216,422 ";"3113,179 ";"4471,731 ";"0,000 ";"0,000 ";;;;;;;;;
23226545;"11785,565 ";"6449,054 ";"7122,672 ";"0,000 ";"0,000 ";;;;;;;;;
23200711;"3272,522 ";"2552,382 ";"3022,466 ";"0,000 ";"0,000 ";;;;;;;;;
23103956;"2715,105 ";"1434,513 ";"1129,624 ";"0,000 ";"0,000 ";;;;;;;;;
23638035;"8630,317 ";"6116,840 ";"5033,296 ";"0,000 ";"0,000 ";;;;;;;;;
23097438;"5974,680 ";"3580,390 ";"4955,409 ";"0,000 ";"0,000 ";;;;;;;;;
700038394;"10055,308 ";"4365,387 ";"5180,288 ";"0,000 ";"0,000 ";;;;;;;;;
700345350;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23209646;"1867,598 ";"2123,853 ";"1244,355 ";"0,000 ";"0,000 ";;;;;;;;;
23622453;"6883,997 ";"4178,920 ";"4405,007 ";"0,000 ";"0,000 ";;;;;;;;;
23225102;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
700791511;"1187,530 ";"817,994 ";"1163,766 ";"0,000 ";"0,000 ";;;;;;;;;
23210136;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23235399;"5751,043 ";"5305,005 ";"5261,574 ";"0,000 ";"0,000 ";;;;;;;;;
700684022;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23669644;"3416,758 ";"2157,162 ";"1457,965 ";"0,000 ";"0,000 ";;;;;;;;;
23648882;"7641,284 ";"3847,685 ";"5441,353 ";"0,000 ";"0,000 ";;;;;;;;;
23715656;"5,751 ";"2,423 ";"2,425 ";"0,000 ";"0,000 ";;;;;;;;;
700738056;"1210,515 ";"800,280 ";"729,149 ";"0,000 ";"0,000 ";;;;;;;;;
23226999;"3386,821 ";"2260,837 ";"2393,099 ";"0,000 ";"0,000 ";;;;;;;;;
23097774;"5196,695 ";"3631,634 ";"2026,088 ";"0,000 ";"0,000 ";;;;;;;;;
23658195;"7565,549 ";"5315,305 ";"5210,863 ";"0,000 ";"0,000 ";;;;;;;;;
23841255;"5310,841 ";"3817,465 ";"3943,653 ";"0,000 ";"0,000 ";;;;;;;;;
23235399;"5751,043 ";"5305,005 ";"5261,574 ";"0,000 ";"0,000 ";;;;;;;;;
700355805;"4264,078 ";"2918,636 ";"7546,936 ";"0,000 ";"0,000 ";;;;;;;;;
23206206;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23825770;"20964,681 ";"11495,533 ";"10458,328 ";"0,000 ";"0,000 ";;;;;;;;;
23214965;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
23290363;"138,155 ";"90,437 ";"114,835 ";"0,000 ";"0,000 ";;;;;;;;;
24380980;"290,256 ";"46,380 ";"0,023 ";"21,845 ";"2,339 ";;;;;;;;;
23685612;"10122,000 ";"4025,000 ";"3547,000 ";"0,000 ";"0,000 ";;;;;;;;;
23841239;"14271,497 ";"3494,424 ";"1177,958 ";"0,000 ";"0,000 ";;;;;;;;;
23696310;"3254,726 ";"1955,844 ";"2765,170 ";"0,000 ";"0,000 ";;;;;;;;;
23663567;"15438,157 ";"2492,668 ";"1980,629 ";"0,000 ";"0,000 ";;;;;;;;;
23227870;"0,000 ";"0,000 ";"0,000 ";"0,000 ";"0,000 ";;;;;;;;;
24380223;"4598,285 ";"1371,982 ";"1867,520 ";"0,066 ";"385,180 ";;;;;;;;;
23202251;"2382,651 ";"1444,382 ";"413,305 ";"0,000 ";"0,000 ";;;;;;;;;
23620828;"1229,634 ";"530,467 ";"790,309 ";"0,000 ";"0,000 ";;;;;;;;;
23230628;"6267,527 ";"4481,109 ";"4358,468 ";"0,000 ";"0,000 ";;;;;;;;;
23852428;"5168,942 ";"3490,255 ";"3152,621 ";"0,000 ";"0,000 ";;;;;;;;;
23224098;"12373,976 ";"8981,869 ";"7381,930 ";"0,000 ";"0,000 ";;;;;;;;;
23219375;"1382,576 ";"728,220 ";"878,946 ";"0,000 ";"0,000 ";;;;;;;;;
23685834;"12336,216 ";"7451,177 ";"6797,663 ";"0,000 ";"0,000 ";;;;;;;;;
700332915;"2711,524 ";"1351,287 ";"1823,705 ";"0,000 ";"0,000 ";;;;;;;;;
23100984;"477,270 ";"225,648 ";"284,680 ";"0,000 ";"0,000 ";;;;;;;;;
23214259;"3612,737 ";"2065,992 ";"1904,653 ";"0,000 ";"0,000 ";;;;;;;;;
23602098;"19085,295 ";"9046,185 ";"11041,213 ";"0,000 ";"0,000 ";;;;;;;;;
